DICTION             27     201304 Nuclides                        3000002700001 
80-HG-192  (  3      T   )                                        3000002701862 
80-HG-193  (  3      T  1)                                        3000002701863 
80-HG-194  (  3      T   )                                        3000002701864 
80-HG-195  (  3      T  1)                                        3000002701865 
80-HG-196  (1 3      CS  )                                        3000002701866 
80-HG-197  (1 3      C  1)                                        3000002701867 
80-HG-198  (1 3      CS  )                                        3000002701868 
80-HG-199  (1 3      CS 1)                                        3000002701869 
80-HG-200  (1 3      CS  )                                        3000002701870 
80-HG-201  (1 3      CS  )                                        3000002701871 
80-HG-202  (1 3      CS  )                                        3000002701872 
80-HG-203  (  3      T   )                                        3000002701873 
80-HG-204  (1 3      CS  )                                        3000002701874 
80-HG-205  (  3          )                                        3000002701875 
80-HG-206  (  3          )                                        3000002701876 
80-HG-207  (1234         )                                        3000002701877 
80-HG-208  (  3          )                                        3000002701878 
80-HG-209  (  3          )                                        3000002701879 
80-HG-210  (  3          )                                        3000002701880 
81-TL-0    (1  4     CS  )                                        3000002701881 
81-TL-182  (123          )                                        3000002701882 
81-TL-183  (123         1)                                        3000002701883 
81-TL-184  (  3          )                                        3000002701884 
81-TL-185  (  3         1)                                        3000002701885 
81-TL-186  (  3         1)                                        3000002701886 
81-TL-187  (  3         1)                                        3000002701887 
81-TL-188  (  3         1)                                        3000002701888 
           2 isomers exist, not known which one is ground state   3000002701889 
81-TL-189  (  3         1)                                        3000002701890 
81-TL-190  (  3         1)                                        3000002701891 
           2 isomers exist, not known which one is ground state   3000002701892 
81-TL-191  (  3         1)                                        3000002701893 
81-TL-192  (  3          )                                        3000002701894 
81-TL-193  (  3         1)                                        3000002701895 
81-TL-194  (  3      T  1)                                        3000002701896 
81-TL-195  (  3      T  1)                                        3000002701897 
81-TL-196  (  3      T  1)                                        3000002701898 
81-TL-197  (  3      T  A)                                        3000002701899 
81-TL-198  (  3      T  1)                                        3000002701900 
81-TL-199  (  3      T   )                                        3000002701901 
81-TL-200  (  3      T  A)                                        3000002701902 
81-TL-201  (  3      T  A)                                        3000002701903 
81-TL-202  (1 3      C  A)                                        3000002701904 
81-TL-203  (1 3      CS  )                                        3000002701905 
81-TL-204  (1 3      C  A)                                        3000002701906 
81-TL-205  (1 3      CS  )                                        3000002701907 
81-TL-206  (  3      T  1)                                        3000002701908 
81-TL-207  (  3         1)                                        3000002701909 
81-TL-208  (  3          )                                        3000002701910 
81-TL-209  (1234         )                                        3000002701911 
81-TL-210  (1234         )                                        3000002701912 
81-TL-211  (1234         )                                        3000002701913 
81-TL-212  (1234         )                                        3000002701914 
82-PB-0    (1  4     CS  )                                        3000002701915 
82-PB-187  (1234         )                                        3000002701916 
82-PB-188  (1234         )                                        3000002701917 
82-PB-189  (1234         )                                        3000002701918 
82-PB-190  (1234         )                                        3000002701919 
82-PB-191  (1234         )                                        3000002701920 
82-PB-192  (1234         )                                        3000002701921 
82-PB-193  (1234         )                                        3000002701922 
82-PB-194  (  3      T   )                                        3000002701923 
82-PB-195  (  3         1)                                        3000002701924 
82-PB-196  (  3      T   )                                        3000002701925 
82-PB-197  (  3      T  1)                                        3000002701926 
82-PB-198  (  3      T   )                                        3000002701927 
82-PB-199  (  3      T  1)                                        3000002701928 
82-PB-200  (  3      T   )                                        3000002701929 
82-PB-201  (  3      T  1)                                        3000002701930 
82-PB-202  (  3      T  1)                                        3000002701931 
82-PB-203  (1 3      C  1)                                        3000002701932 
82-PB-204  (1 3      CS 1)                                        3000002701933 
82-PB-205  (1 34     C  A)                                        3000002701934 
82-PB-206  (1 34     CS A)                                        3000002701935 
82-PB-207  (1 34     CS 1)                                        3000002701936 
82-PB-208  (1234     CS  )                                        3000002701937 
82-PB-209  (  34     T   )                                        3000002701938 
82-PB-210  (         T   )                                        3000002701939 
82-PB-211  (  3      T   )                                        3000002701940 
82-PB-212  (  3      T   )                                        3000002701941 
82-PB-213  (  3      T   )                                        3000002701942 
82-PB-214  (  3      T   )                                        3000002701943 
82-PB-215  (  3      T   )                                        3000002701944 
82-PB-216  (         T   )                                        3000002701945 
82-PB-220  (         T   )                                        3000002701946 
83-BI-191  (  3          )                                        3000002701947 
83-BI-193  (  3          )                                        3000002701948 
83-BI-195  (1234         )                                        3000002701949 
83-BI-196  (  3         2)                                        3000002701950 
83-BI-197  (  3         1)                                        3000002701951 
83-BI-198  (  3         1)                                        3000002701952 
83-BI-199  (  3         1)                                        3000002701953 
83-BI-200  (  3         1)                                        3000002701954 
83-BI-201  (  3         1)                                        3000002701955 
83-BI-202  (  3          )                                        3000002701956 
83-BI-203  (  3         2)                                        3000002701957 
83-BI-204  (  3      T   )                                        3000002701958 
83-BI-205  (  3      T   )                                        3000002701959 
83-BI-206  (  3      T   )                                        3000002701960 
83-BI-207  (  3      T   )                                        3000002701961 
83-BI-208  (1 3      C  A)                                        3000002701962 
83-BI-209  (1 34     CS  )                                        3000002701963 
83-BI-210  (1 34     C  1)                                        3000002701964 
83-BI-211  (  3          )                                        3000002701965 
83-BI-212  (  3         2)                                        3000002701966 
83-BI-213  (  3          )                                        3000002701967 
83-BI-214  (  3          )                                        3000002701968 
83-BI-215  (  3          )                                        3000002701969 
83-BI-216  (  3          )                                        3000002701970 
83-BI-217  (  3          )                                        3000002701971 
83-BI-218  (  3          )                                        3000002701972 
84-PO-193  (  3          )                                        3000002701973 
84-PO-194  (  3      T   )                                        3000002701974 
84-PO-195  (  3         1)                                        3000002701975 
84-PO-196  (  3      T   )                                        3000002701976 
84-PO-197  (  3         1)                                        3000002701977 
84-PO-198  (  3      T   )                                        3000002701978 
84-PO-199  (  3         1)                                        3000002701979 
84-PO-200  (  3      T   )                                        3000002701980 
84-PO-201  (  3         1)                                        3000002701981 
84-PO-202  (  3      T   )                                        3000002701982 
84-PO-203  (  3         1)                                        3000002701983 
84-PO-204  (  3      T   )                                        3000002701984 
84-PO-205  (  3          )                                        3000002701985 
84-PO-206  (  3      T   )                                        3000002701986 
84-PO-207  (  3         1)                                        3000002701987 
84-PO-208  (  3      T   )                                        3000002701988 
84-PO-209  (  3      T   )                                        3000002701989 
84-PO-210  (1 3      C   )                                        3000002701990 
84-PO-211  (  3      T  1)                                        3000002701991 
84-PO-212  (  3      T  2)                                        3000002701992 
84-PO-214  (         T   )                                        3000002701993 
84-PO-215  (  3          )                                        3000002701994 
84-PO-216  (         T   )                                        3000002701995 
84-PO-218  (         T   )                                        3000002701996 
85-AT-196  (  3          )                                        3000002701997 
85-AT-197  (  3          )                                        3000002701998 
85-AT-198  (  3          )                                        3000002701999 
85-AT-199  (  3          )                                        3000002702000 
85-AT-200  (  3          )                                        3000002702001 
85-AT-201  (1234         )                                        3000002702002 
85-AT-202  (1234         )                                        3000002702003 
85-AT-203  (  3          )                                        3000002702004 
85-AT-204  (  3          )                                        3000002702005 
85-AT-205  ( 23          )                                        3000002702006 
85-AT-206  ( 23          )                                        3000002702007 
85-AT-207  ( 23          )                                        3000002702008 
85-AT-208  (  3          )                                        3000002702009 
85-AT-209  (  3          )                                        3000002702010 
85-AT-210  (  34     T   )                                        3000002702011 
85-AT-211  (  3          )                                        3000002702012 
85-AT-212  (1 3      C  1)                                        3000002702013 
85-AT-213  (1 3      C   )                                        3000002702014 
85-AT-214  (  3          )                                        3000002702015 
85-AT-215  (  3          )                                        3000002702016 
85-AT-216  (1234         )                                        3000002702017 
85-AT-218  (  3          )                                        3000002702018 
85-AT-219  (  3          )                                        3000002702019 
85-AT-220  (  3          )                                        3000002702020 
85-AT-221  (  3          )                                        3000002702021 
85-AT-222  (  3          )                                        3000002702022 
85-AT-223  (  3          )                                        3000002702023 
86-RN-199  (  3          )                                        3000002702024 
86-RN-200  (  3          )                                        3000002702025 
86-RN-201  (  3      T  1)                                        3000002702026 
86-RN-202  (  3      T   )                                        3000002702027 
86-RN-203  (  3      T  1)                                        3000002702028 
86-RN-204  (  3      T   )                                        3000002702029 
86-RN-205  ( 23      T   )                                        3000002702030 
86-RN-206  ( 23      T   )                                        3000002702031 
86-RN-207  ( 23          )                                        3000002702032 
86-RN-208  ( 23          )                                        3000002702033 
86-RN-209  ( 23          )                                        3000002702034 
86-RN-210  (  3          )                                        3000002702035 
86-RN-211  (  3          )                                        3000002702036 
86-RN-212  (  3          )                                        3000002702037 
86-RN-213  (  3          )                                        3000002702038 
86-RN-214  (  3      T   )                                        3000002702039 
86-RN-215  (1234         )                                        3000002702040 
86-RN-216  (1234         )                                        3000002702041 
86-RN-217  (1234         )                                        3000002702042 
86-RN-218  (  3          )                                        3000002702043 
86-RN-220  (1234     C   )                                        3000002702044 
86-RN-222  (1 3      C   )                                        3000002702045 
86-RN-223  (  3          )                                        3000002702046 
87-FR-202  (  3          )                                        3000002702047 
87-FR-203  (  3      T   )                                        3000002702048 
87-FR-204  (  3      T   )                                        3000002702049 
87-FR-205  (  3      T   )                                        3000002702050 
87-FR-206  (  3          )                                        3000002702051 
87-FR-207  (  3          )                                        3000002702052 
87-FR-208  ( 23          )                                        3000002702053 
87-FR-209  ( 23          )                                        3000002702054 
87-FR-210  ( 23          )                                        3000002702055 
87-FR-211  ( 23          )                                        3000002702056 
87-FR-212  ( 23          )                                        3000002702057 
87-FR-213  (  3          )                                        3000002702058 
87-FR-214  (1234         )                                        3000002702059 
87-FR-215  (1234         )                                        3000002702060 
87-FR-216  (1234         )                                        3000002702061 
87-FR-217  (1234     T   )                                        3000002702062 
87-FR-218  (1234         )                                        3000002702063 
87-FR-219  (  3          )                                        3000002702064 
87-FR-220  (  3          )                                        3000002702065 
87-FR-221  (  3          )                                        3000002702066 
87-FR-222  (  3          )                                        3000002702067 
87-FR-223  (123          )                                        3000002702068 
87-FR-224  (  3          )                                        3000002702069 
87-FR-225  (  3          )                                        3000002702070 
87-FR-226  (  3          )                                        3000002702071 
87-FR-227  (  3          )                                        3000002702072 
87-FR-228  (  3          )                                        3000002702073 
87-FR-229  (  3          )                                        3000002702074 
87-FR-230  (  3          )                                        3000002702075 
88-RA-204  (  3          )                                        3000002702076 
88-RA-206  (  3          )                                        3000002702077 
88-RA-207  (  3          )                                        3000002702078 
88-RA-208  (1234         )                                        3000002702079 
88-RA-209  (1234         )                                        3000002702080 
88-RA-210  (1234         )                                        3000002702081 
88-RA-211  (1234         )                                        3000002702082 
88-RA-212  (1234         )                                        3000002702083 
88-RA-213  (1234         )                                        3000002702084 
88-RA-214  (1234         )                                        3000002702085 
88-RA-215  (1234         )                                        3000002702086 
88-RA-216  ( 23          )                                        3000002702087 
88-RA-217  (1234         )                                        3000002702088 
88-RA-218  (1234         )                                        3000002702089 
88-RA-219  (1234         )                                        3000002702090 
88-RA-220  ( 23      T   )                                        3000002702091 
88-RA-221  (123      T   )                                        3000002702092 
88-RA-222  ( 23      T   )                                        3000002702093 
88-RA-223  (123      C   )                                        3000002702094 
88-RA-224  (1 3      C   )                                        3000002702095 
88-RA-225  (1 3      C   )                                        3000002702096 
88-RA-226  (1 3      C   )                                        3000002702097 
88-RA-227  (  3      T   )                                        3000002702098 
88-RA-228  (1 3      C   )                                        3000002702099 
88-RA-229  (  3          )                                        3000002702100 
89-AC-208  (  3          )                                        3000002702101 
89-AC-209  (  3          )                                        3000002702102 
89-AC-210  (  3          )                                        3000002702103 
89-AC-211  (1234         )                                        3000002702104 
89-AC-212  (1234         )                                        3000002702105 
89-AC-213  (1234         )                                        3000002702106 
89-AC-214  (1234         )                                        3000002702107 
89-AC-215  (1234         )                                        3000002702108 
89-AC-216  (1234         )                                        3000002702109 
89-AC-217  ( 23          )                                        3000002702110 
89-AC-218  (1234         )                                        3000002702111 
89-AC-219  (1234         )                                        3000002702112 
89-AC-220  (1234         )                                        3000002702113 
89-AC-221  (1234         )                                        3000002702114 
89-AC-222  (123      C  1)                                        3000002702115 
89-AC-223  ( 23      T   )                                        3000002702116 
89-AC-224  ( 23          )                                        3000002702117 
89-AC-225  ( 23      T   )                                        3000002702118 
89-AC-226  ( 23      T   )                                        3000002702119 
89-AC-227  (1 3      C   )                                        3000002702120 
89-AC-228  (  3      T   )                                        3000002702121 
89-AC-229  (  3      T   )                                        3000002702122 
89-AC-230  (  3          )                                        3000002702123 
89-AC-231  (         T   )                                        3000002702124 
89-AC-233  (  3          )                                        3000002702125 
89-AC-234  (1234         )                                        3000002702126 
89-AC-240  (         T   )                                        3000002702127 
90-TH-210  (  3          )                                        3000002702128 
90-TH-211  (  3          )                                        3000002702129 
90-TH-212  (  3          )                                        3000002702130 
90-TH-213  (  3          )                                        3000002702131 
90-TH-214  (  3          )                                        3000002702132 
90-TH-215  (1234         )                                        3000002702133 
90-TH-216  (1234         )                                        3000002702134 
90-TH-217  (1234         )                                        3000002702135 
90-TH-218  (1234         )                                        3000002702136 
90-TH-219  (1234         )                                        3000002702137 
90-TH-220  (1234         )                                        3000002702138 
90-TH-221  (1234         )                                        3000002702139 
90-TH-222  (1234         )                                        3000002702140 
90-TH-223  (1234         )                                        3000002702141 
90-TH-224  ( 23      T   )                                        3000002702142 
90-TH-225  ( 23      T   )                                        3000002702143 
90-TH-226  (123      C   )                                        3000002702144 
90-TH-227  (123      C   )                                        3000002702145 
90-TH-228  (123      C   )                                        3000002702146 
90-TH-229  (123      C   )                                        3000002702147 
90-TH-230  (1 3      C   )                                        3000002702148 
90-TH-231  (1 3      C   )                                        3000002702149 
90-TH-232  (1 34     C   )                                        3000002702150 
90-TH-233  (1 34     C   )                                        3000002702151 
90-TH-234  (1 3      C   )                                        3000002702152 
90-TH-235  (  3          )                                        3000002702153 
90-TH-236  (1        C   )                                        3000002702154 
91-PA-213  (  3          )                                        3000002702155 
91-PA-214  (  3          )                                        3000002702156 
91-PA-215  (  3          )                                        3000002702157 
91-PA-216  (  3          )                                        3000002702158 
91-PA-217  (  3          )                                        3000002702159 
91-PA-218  (  3          )                                        3000002702160 
91-PA-219  (  3          )                                        3000002702161 
91-PA-220  (  3          )                                        3000002702162 
91-PA-221  (  3          )                                        3000002702163 
91-PA-222  (  3          )                                        3000002702164 
91-PA-223  (  3      T   )                                        3000002702165 
91-PA-224  (1234         )                                        3000002702166 
91-PA-225  (         T   )                                        3000002702167 
91-PA-226  ( 23          )                                        3000002702168 
91-PA-227  ( 23      T   )                                        3000002702169 
91-PA-228  ( 23          )                                        3000002702170 
91-PA-229  ( 23      T   )                                        3000002702171 
91-PA-230  (123      C   )                                        3000002702172 
91-PA-231  (123      C   )                                        3000002702173 
91-PA-232  (123      C   )                                        3000002702174 
91-PA-233  (1 3      C   )                                        3000002702175 
91-PA-234  (  3      T  1)                                        3000002702176 
91-PA-235  ( 23      T   )                                        3000002702177 
91-PA-236  (  3      T   )                                        3000002702178 
91-PA-237  (  3      T   )                                        3000002702179 
91-PA-238  (1 3      C   )                                        3000002702180 
91-PA-239  (         T   )                                        3000002702181 
91-PA-240  (         T   )                                        3000002702182 
91-PA-241  (         T   )                                        3000002702183 
91-PA-242  (         T   )                                        3000002702184 
91-PA-243  (         T   )                                        3000002702185 
91-PA-244  (         T   )                                        3000002702186 
91-PA-245  (         T   )                                        3000002702187 
91-PA-246  (         T   )                                        3000002702188 
91-PA-247  (         T   )                                        3000002702189 
91-PA-248  (         T   )                                        3000002702190 
91-PA-249  (         T   )                                        3000002702191 
91-PA-250  (         T   )                                        3000002702192 
91-PA-251  (         T   )                                        3000002702193 
91-PA-252  (         T   )                                        3000002702194 
91-PA-253  (         T   )                                        3000002702195 
91-PA-254  (         T   )                                        3000002702196 
91-PA-255  (         T   )                                        3000002702197 
91-PA-256  (         T   )                                        3000002702198 
91-PA-257  (         T   )                                        3000002702199 
91-PA-258  (         T   )                                        3000002702200 
91-PA-259  (         T   )                                        3000002702201 
91-PA-260  (         T   )                                        3000002702202 
91-PA-261  (         T   )                                        3000002702203 
91-PA-262  (         T   )                                        3000002702204 
91-PA-263  (         T   )                                        3000002702205 
91-PA-264  (         T   )                                        3000002702206 
91-PA-276  (  3          )                                        3000002702207 
91-PA-277  (  3          )                                        3000002702208 
92-U-0     (1  4     C   )                                        3000002702209 
92-U-219   (  3          )                                        3000002702210 
92-U-220   (  3          )                                        3000002702211 
92-U-221   (  3          )                                        3000002702212 
92-U-222   (  3          )                                        3000002702213 
92-U-223   (  3          )                                        3000002702214 
92-U-225   (  3      T   )                                        3000002702215 
92-U-226   (  3      T   )                                        3000002702216 
92-U-228   (  3      T   )                                        3000002702217 
92-U-229   (  3      T   )                                        3000002702218 
92-U-230   (1 3      C   )                                        3000002702219 
92-U-231   (123      C   )                                        3000002702220 
92-U-232   (1234     C   )                                        3000002702221 
92-U-233   (1234     C   )                                        3000002702222 
92-U-234   (123      C   )                                        3000002702223 
92-U-235   (1234     C  1)                                        3000002702224 
92-U-236   (1234     C  A)                                        3000002702225 
92-U-237   (123      C   )                                        3000002702226 
92-U-238   (1234     C  A)                                        3000002702227 
92-U-239   (1 3      C   )                                        3000002702228 
92-U-240   (1 3      C   )                                        3000002702229 
92-U-241   (1        C   )                                        3000002702230 
92-U-242   (1        C   )                                        3000002702231 
92-U-243   (1        C   )                                        3000002702232 
92-U-244   (1        C   )                                        3000002702233 
92-U-245   (1        C   )                                        3000002702234 
92-U-246   (1        C   )                                        3000002702235 
92-U-247   (1        C   )                                        3000002702236 
92-U-248   (1        C   )                                        3000002702237 
92-U-249   (1        C   )                                        3000002702238 
92-U-250   (1        C   )                                        3000002702239 
92-U-251   (1        C   )                                        3000002702240 
92-U-252   (1        C   )                                        3000002702241 
92-U-253   (1        C   )                                        3000002702242 
92-U-254   (1        C   )                                        3000002702243 
92-U-255   (1        C   )                                        3000002702244 
92-U-256   (1        C   )                                        3000002702245 
92-U-257   (1        C   )                                        3000002702246 
92-U-258   (         T   )                                        3000002702247 
92-U-259   (         T   )                                        3000002702248 
92-U-260   (         T   )                                        3000002702249 
92-U-261   (         T   )                                        3000002702250 
92-U-262   (         T   )                                        3000002702251 
92-U-263   (         T   )                                        3000002702252 
92-U-264   (         T   )                                        3000002702253 
93-NP-230  (         T   )                                        3000002702254 
93-NP-228  (  3      T   )                                        3000002702255 
93-NP-229  (  3      T   )                                        3000002702256 
93-NP-231  (  3      T   )                                        3000002702257 
93-NP-232  (  3      T   )                                        3000002702258 
93-NP-233  (  3      T   )                                        3000002702259 
93-NP-234  (  3      T   )                                        3000002702260 
93-NP-235  (1 3      C   )                                        3000002702261 
93-NP-236  (1 3      C  1)                                        3000002702262 
93-NP-237  (1 3      C  A)                                        3000002702263 
93-NP-238  (1 3      C   )                                        3000002702264 
93-NP-239  (1 3      C   )                                        3000002702265 
93-NP-240  (1 3      C  1)                                        3000002702266 
93-NP-241  (1        C   )                                        3000002702267 
93-NP-242  (1 3      C  1)                                        3000002702268 
93-NP-243  (1        C   )                                        3000002702269 
93-NP-244  (1        C   )                                        3000002702270 
93-NP-245  (         T   )                                        3000002702271 
93-NP-246  (1        C   )                                        3000002702272 
93-NP-247  (1        C   )                                        3000002702273 
93-NP-248  (1        C   )                                        3000002702274 
93-NP-249  (1        C   )                                        3000002702275 
93-NP-250  (1        C   )                                        3000002702276 
93-NP-251  (1        C   )                                        3000002702277 
93-NP-252  (1        C   )                                        3000002702278 
93-NP-253  (1        C   )                                        3000002702279 
93-NP-254  (1        C   )                                        3000002702280 
93-NP-255  (1        C   )                                        3000002702281 
93-NP-256  (1        C   )                                        3000002702282 
93-NP-257  (1        C   )                                        3000002702283 
93-NP-258  (         T   )                                        3000002702284 
93-NP-259  (         T   )                                        3000002702285 
93-NP-260  (         T   )                                        3000002702286 
93-NP-261  (         T   )                                        3000002702287 
93-NP-262  (         T   )                                        3000002702288 
93-NP-263  (         T   )                                        3000002702289 
93-NP-264  (         T   )                                        3000002702290 
94-PU-228  (  3      T   )                                        3000002702291 
94-PU-232  (  3      T   )                                        3000002702292 
94-PU-233  (1 3      C   )                                        3000002702293 
94-PU-234  (1 3      C   )                                        3000002702294 
94-PU-235  (1 3      C  A)                                        3000002702295 
94-PU-236  (1 34     C  A)                                        3000002702296 
94-PU-237  (1 3      C  A)                                        3000002702297 
94-PU-238  (1 34     C  A)                                        3000002702298 
94-PU-239  (1 34     C  A)                                        3000002702299 
94-PU-240  (1 34     C  A)                                        3000002702300 
94-PU-241  (1 34     C  A)                                        3000002702301 
94-PU-242  (1 34     C  A)                                        3000002702302 
94-PU-243  (1 3      C  A)                                        3000002702303 
94-PU-244  (1 34     C   )                                        3000002702304 
94-PU-245  (1 3      C   )                                        3000002702305 
94-PU-246  (1 3      C   )                                        3000002702306 
94-PU-247  (1        C   )                                        3000002702307 
94-PU-248  (1        C   )                                        3000002702308 
94-PU-249  (1        C   )                                        3000002702309 
94-PU-251  (1        C   )                                        3000002702310 
94-PU-253  (1        C   )                                        3000002702311 
95-AM-236  (         T   )                                        3000002702312 
95-AM-237  (1 3      C  A)                                        3000002702313 
95-AM-238  (1 3      C  A)                                        3000002702314 
95-AM-239  (1 3      C  A)                                        3000002702315 
95-AM-240  (1 3      C  A)                                        3000002702316 
95-AM-241  (1 34     C  A)                                        3000002702317 
95-AM-242  (1 3      C  2)                                        3000002702318 
95-AM-243  (1 3      C  A)                                        3000002702319 
95-AM-244  (1 34     C  2)                                        3000002702320 
95-AM-245  (1 3      C  A)                                        3000002702321 
95-AM-246  (  3      T  1)                                        3000002702322 
95-AM-247  (  3      T   )                                        3000002702323 
95-AM-248  (         T   )                                        3000002702324 
95-AM-250  (         T   )                                        3000002702325 
96-CM-238  (         C   )                                        3000002702326 
96-CM-239  (         T   )                                        3000002702327 
96-CM-240  (1 3      C   )                                        3000002702328 
96-CM-241  (1 3      C  A)                                        3000002702329 
96-CM-242  (1 34     C  A)                                        3000002702330 
96-CM-243  (1 3      C  A)                                        3000002702331 
96-CM-244  (1 34     C  A)                                        3000002702332 
96-CM-245  (1 3      C  A)                                        3000002702333 
96-CM-246  (1 34     C   )                                        3000002702334 
96-CM-247  (1 3      C   )                                        3000002702335 
96-CM-248  (1 34     C   )                                        3000002702336 
96-CM-249  (1 3      C   )                                        3000002702337 
96-CM-250  (1 34     C   )                                        3000002702338 
96-CM-251  (1 3      C   )                                        3000002702339 
96-CM-252  (  3      T   )                                        3000002702340 
96-CM-254  (1        C   )                                        3000002702341 
97-BK-240  (  3      T   )                                        3000002702342 
97-BK-242  (  3      T  A)                                        3000002702343 
97-BK-243  (1        C   )                                        3000002702344 
97-BK-244  (1 3      C  A)                                        3000002702345 
97-BK-245  (1 3      C  A)                                        3000002702346 
97-BK-246  (1 3      C   )                                        3000002702347 
97-BK-247  (  3      T   )                                        3000002702348 
97-BK-248  (1 3      C  1)                                        3000002702349 
97-BK-249  (1 3      C   )                                        3000002702350 
97-BK-250  (1 3      C   )                                        3000002702351 
97-BK-251  (  3      T   )                                        3000002702352 
97-BK-252  (         T   )                                        3000002702353 
97-BK-253  (         T   )                                        3000002702354 
98-CF-240  (         T   )                                        3000002702355 
98-CF-242  (         T   )                                        3000002702356 
98-CF-243  (         T   )                                        3000002702357 
98-CF-244  (  3      T   )                                        3000002702358 
98-CF-245  (1 3      C   )                                        3000002702359 
98-CF-246  (1 34     C   )                                        3000002702360 
98-CF-247  (  3      T   )                                        3000002702361 
98-CF-248  (1 34     C   )                                        3000002702362 
98-CF-249  (1 3      C   )                                        3000002702363 
98-CF-250  (1 34     C   )                                        3000002702364 
98-CF-251  (1 3      C   )                                        3000002702365 
98-CF-252  (1 34     C   )                                        3000002702366 
98-CF-253  (1 3      C   )                                        3000002702367 
98-CF-254  (1 34     C   )                                        3000002702368 
98-CF-255  (  3      T   )                                        3000002702369 
98-CF-256  (1  4     C   )                                        3000002702370 
99-ES-244  (  3      T   )                                        3000002702371 
99-ES-245  (         T   )                                        3000002702372 
99-ES-246  (  34     T   )                                        3000002702373 
99-ES-247  (         T   )                                        3000002702374 
99-ES-248  (  3      T   )                                        3000002702375 
99-ES-249  (  3      T   )                                        3000002702376 
99-ES-250  (  3      T  1)                                        3000002702377 
99-ES-251  (  3      T   )                                        3000002702378 
99-ES-252  (  3      T   )                                        3000002702379 
99-ES-253  (1 34     C   )                                        3000002702380 
99-ES-254  (1 3      C  1)                                        3000002702381 
99-ES-255  (1 3      C   )                                        3000002702382 
99-ES-256  (1 3      C  1)                                        3000002702383 
100-FM-242 (         T   )                                        3000002702384 
100-FM-243 (  3          )                                        3000002702385 
100-FM-244 (1 3      C   )                                        3000002702386 
100-FM-245 (  3          )                                        3000002702387 
100-FM-246 (1 34     C   )                                        3000002702388 
100-FM-247 (  3         1)                                        3000002702389 
100-FM-248 (1 34     C   )                                        3000002702390 
100-FM-249 (         T   )                                        3000002702391 
100-FM-250 (1 3      C  1)                                        3000002702392 
100-FM-251 (1 3      C   )                                        3000002702393 
100-FM-252 (1 3      C   )                                        3000002702394 
100-FM-253 (1 3      C   )                                        3000002702395 
100-FM-254 (1 34     C   )                                        3000002702396 
100-FM-255 (1 3      C   )                                        3000002702397 
100-FM-256 (1 34     C   )                                        3000002702398 
100-FM-257 (1 34     C   )                                        3000002702399 
100-FM-258 (1 34     C   )                                        3000002702400 
100-FM-259 (1 34     C   )                                        3000002702401 
100-FM-264 (         T   )                                        3000002702402 
101-MD-248 (  34     T   )                                        3000002702403 
101-MD-250 (  34     T   )                                        3000002702404 
101-MD-254 (  3          )                                        3000002702405 
101-MD-255 (  3          )                                        3000002702406 
101-MD-256 (  3      T   )                                        3000002702407 
101-MD-257 (  3      T   )                                        3000002702408 
101-MD-258 (  3          )                                        3000002702409 
101-MD-259 (1 34     C   )                                        3000002702410 
101-MD-260 (1 34     C   )                                        3000002702411 
102-NO-250 (         T   )                                        3000002702412 
102-NO-252 (1 3      C   )                                        3000002702413 
102-NO-254 (1 3      C   )                                        3000002702414 
102-NO-255 (  3          )                                        3000002702415 
102-NO-256 (1 3      C   )                                        3000002702416 
102-NO-257 (  3          )                                        3000002702417 
